Temperature_C,Humidity_%,Pressure_Pa,Vibration_mms,Sound_dB,Light_Lux,CO2_ppm,Motion_Count,Machine_Status
20.459879622393945,67.44885737218993,101412.29865888372,0.20738131082952882,80.03286649851512,802.8883207759599,399.6907182437636,0,0
17.938481493323543,45.113099671787204,100905.00668776735,0.34128488867816253,63.83940328945423,709.2167839172766,371.2269502569152,5,0
32.32824384460777,42.87834479120435,101405.10338871821,0.3195903687891637,56.72619990371443,473.90585725157473,424.4983376160438,6,0
23.871118497567323,78.86070358538832,100833.74046886867,1.9984948349398877,69.14193921302392,925.062987109869,408.96545137226224,0,0
25.33764102343962,72.13153469784248,101990.18481847008,0.4533730106840027,48.17790582942493,826.7896803360683,459.30009665573226,3,0
17.87625906893272,76.3323871014938,101153.19589944248,0.26406087441471604,55.20485503638747,113.793849892137,488.87445177812845,5,0
22.278086377374088,37.39738870530169,101502.82410668381,0.16788877994779747,68.83202237585915,410.50739888211064,351.21650234891564,3,0
25.55461294854933,43.44237859962106,100184.35290723949,0.43060913653295635,49.8891042183671,309.7893517707339,427.0509685426578,2,0
19.245032112888488,64.53189097221839,101191.43517461834,0.39549814442486825,56.66214857422628,249.6101400895202,388.8974184357197,4,0
26.87849009172836,81.43208081237448,101139.16930944717,0.3547029911001588,69.77678029051845,321.83387338139005,461.47331359724296,0,0
21.996806550405974,83.5268785901082,101785.46170066347,1.4392085237683716,72.290976587773,488.288347731796,422.04590790862244,6,0
23.541531251033618,79.91459773529564,101586.2444266364,0.35079541819894755,68.67630033501841,386.1744601082143,381.9083714201912,2,0
21.991466938853016,32.60387676506564,101834.1538959959,0.12941064479518452,35.10746029278741,932.7442963005893,422.183081937463,2,0
34.26139092254469,79.25275107934357,101546.32442827863,0.0847726442533806,63.96357030945655,148.02491254010096,331.84411107991184,4,0
24.93251387631033,83.9454706512649,101940.27818243392,1.202071599684509,72.57141031529802,393.82671965559126,500.92221289870923,2,0
19.711445355220498,33.404945409159126,101534.56484222844,3.0668679979679365,80.27087944879773,516.6343654388211,375.64894219696305,5,0
29.112724560515943,54.97685362661929,100636.88525792294,0.44864599128209004,48.56584307418133,249.6924297351584,337.2164899876425,5,0
18.895781750144888,62.1966193978021,101279.84341066763,0.6493801936315157,47.42096358557443,265.7560064786586,342.63154948206585,3,0
26.044317975023777,43.96502237300998,101305.59678264995,0.27278741682052465,63.063027621519225,194.633277690816,413.1633407503728,1,0
15.201649380601122,61.00113936222664,99692.40566067511,0.9895411346808437,46.44101905115781,819.3091238774464,403.3411282014268,2,1
18.359069755507846,83.15734727766387,100816.73154180017,0.21286146860140748,58.17909811289172,113.1090801895983,383.8784473328189,8,0
25.984306179345616,82.01655038074587,102345.86794159024,0.00969953369422631,64.99785372560805,809.5620335865941,402.66515366096,3,0
28.692332899977053,86.39023687544886,101187.72505491096,0.01942975027392121,69.87026087671917,702.5603091345932,454.48753008316487,3,1
25.85684140594985,59.046587903672524,101272.32722879993,0.873161777067973,65.2433805588699,731.0989809329051,448.4055210840013,1,0
24.421758588058797,54.634016717635205,100235.8273423623,0.27308107192419334,69.902353846137,790.4217185666895,433.1621906253984,3,0
23.494481522053555,69.9472691419412,100651.3829091333,1.7167851866464852,69.29477414050758,177.43706271897753,349.6460177714173,4,0
17.607390048162863,55.00563465606205,101567.16719893964,0.2703248586690655,62.638922578103475,233.40765067327374,286.1447764675902,3,0
21.400778958026457,32.51667576005146,101092.62578224391,1.458985724966982,63.46032441011108,597.4820404274511,413.01460679363083,2,0
22.696806145201062,73.1952871302273,100770.55190817775,0.31795230768297,76.47992970225611,231.4970843294147,408.3650707564033,4,0
30.285611131094576,46.85903647696942,101973.6909753691,0.6395428948129044,67.46643030983999,416.6005711348102,431.38623101101456,2,0
26.71809144784231,32.94511873603143,100974.4289038897,0.17352023809394035,68.16076335298122,672.5801181167643,445.9373667202481,1,0
16.18479922318633,31.23726459161425,100674.53281633244,0.39801578088031403,62.29129469565482,127.45210593246938,426.2289852516873,0,0
26.620419846973974,85.88167611463909,101345.22995752167,0.19693991043895234,46.9170960125889,583.1037428337319,426.7290331261865,2,0
23.074588597918417,45.124560518650135,100917.52021031293,0.5649236090536567,57.997708821008075,407.8905506605505,432.0388293064284,5,0
21.615389998470206,56.87395155138381,100916.88324158592,0.12926103807557637,63.30941813359455,668.2147574115635,444.2437028758475,4,0
28.05838144420434,87.03458717393133,101294.44683802959,0.22151439944265408,72.54153433264847,619.7304072651651,433.7700114038432,3,0
30.154997612479754,58.05101872684351,101003.21604752865,0.5024810224829211,76.65892410319282,471.2315432946719,406.8574658548926,5,0
29.656400595580994,34.71655941157868,100491.5401265074,0.1809698329113021,57.538215805763095,488.55471611907626,368.8580100661316,6,0
20.803912383886807,63.11616283479955,101604.28317133186,0.16366359851160242,71.37050814085262,490.79986793082566,370.92010041841405,2,0
23.453938120743928,35.29191920724391,101757.96143998296,0.23932130180157724,50.87577498350644,773.9641547877645,491.397956452108,2,0
26.65631715701782,35.70527270241218,101199.70330622571,0.4859895121097987,63.30736178549569,197.32746796612048,429.4677995654313,5,0
29.877725635611796,81.08862442814758,101635.08237453883,0.20261289599023782,70.15814856613774,447.0080388446501,444.9293142102394,4,0
22.60412881077355,47.36529260187537,101140.54744548659,0.2850333842869605,80.2945828055991,542.356267915739,378.2152841742958,1,0
24.071705116680914,70.72021200674618,100370.02278329179,0.010590784086804684,50.02508428236404,191.15184257368134,293.0071884703116,3,0
19.46832512996986,60.5354601197197,101773.21178057208,0.6019786506222401,49.54424481434245,236.92447860728043,438.94936547371725,1,0
19.018966879596647,43.339601472264846,101275.4070248811,0.8350587872219963,77.60738532891365,882.0191186938058,381.20596261921605,5,0
29.062629111970992,61.06921791919246,101400.498752022,0.8775055875557154,76.74849846428825,542.9797147775193,434.0887652117453,2,1
31.781200142854114,34.13961215398517,101271.8364406202,0.3987556664310942,62.19353032722087,684.6823889897745,391.1740909536398,2,1
24.63994939209833,50.83274097538256,101234.21218932165,0.27663813459679754,65.02064057134014,255.75354784162704,405.9808324552347,2,0
30.01766448946012,61.3701735012295,101396.02458305578,0.10292772969999071,56.18397830825303,684.88615574216,448.5212678471338,6,0
26.80818012523817,43.70366028513912,101405.6103328911,0.5334785280317741,58.52157296751534,113.6219802633461,379.48004274245216,1,0
21.77440122697438,69.61128781088163,101956.76564569976,0.4298341198831745,42.997212750362124,425.23481492798356,392.21265836724876,2,0
26.80697802754207,33.1087153017784,101544.07467257115,0.28090583699395877,60.27936662325991,866.5649793075263,327.40609169790997,4,0
32.690182832329846,59.08859387223761,101913.27021921493,0.4768600329653384,61.40256307243892,238.60468322647523,442.3409463424701,6,0
24.820869804450243,72.899746877363,102078.5209874966,1.5425095386786982,80.71323586986304,109.43976388257109,306.703453396117,7,0
32.82321827907003,55.79676353740637,100519.30852816334,0.07299800689429914,75.03882643119314,357.40566934758374,353.2040285479414,7,0
11.901274479551278,82.47518491913628,101963.33768443638,1.6713090674342592,65.51706420570495,135.66866074124266,382.00242664012916,2,0
29.10951252187612,67.93156687443994,101651.54880230223,0.4222638423920087,50.60815109763793,467.4453535433903,255.18487300714284,2,0
25.435235341190857,87.50957496352427,101569.20445004723,0.8918967943151094,55.19078585555856,502.75509794200605,331.2285227319744,7,0
23.504963247670663,47.04730876649872,101819.78356739474,2.53687005280498,57.83110735594941,801.432657566311,460.4534789053653,3,1
25.45880388267751,86.32735985128483,101192.6005288268,1.3188248661378363,70.33216145201132,899.6837765972336,398.4913329281443,3,0
15.062155426995536,66.4093553931418,101626.29286042068,0.25473617198777254,43.48869950240142,283.707706809717,372.6753719713387,1,0
23.90164056081244,74.71073395280392,100796.11232732127,0.306093049218087,58.017080431177554,863.4940166957365,323.52090841652193,6,0
26.78556285755873,84.12966702260681,100618.97378024248,0.46553259076929654,59.49100602764917,395.8281608923928,416.64856244261426,2,0
32.38947022370758,63.071831279509254,101590.84367395006,0.5080173965929224,45.270941391557365,496.10339498960064,458.43689393835325,0,1
22.40864890863176,81.73084751697992,101290.26649668117,0.12953621729068127,69.53196328114855,372.86581572590836,350.75681727550227,3,0
20.95753198553406,62.50181637528332,101323.54447273689,1.4764903497822526,37.04449086111849,640.1982476123084,334.3369252264225,7,0
22.491214782077318,65.95193565703426,100926.17653659337,0.8799763474796782,57.832551819530835,859.803873850811,291.8246134548008,2,0
29.57701058851037,56.70591437384313,101520.5885080575,0.06978769272012178,59.63332151383234,371.03096308764714,465.0600592470779,2,0
26.643755548298422,38.738313110406175,101111.83009862038,2.373386975971458,74.34788093771742,307.64141023689484,438.62430468828177,3,0
22.351198981164806,63.210194000932,101301.71929891461,2.766032640895528,66.97680311442237,369.61395160521084,505.4429812588423,3,0
27.56633716556678,88.64689381597087,101081.65791136498,0.21874410167485356,41.858684052285085,570.6192552404661,424.1477665855285,5,0
25.4853877467402,77.23115974393706,100923.96992047685,0.9428531456250078,50.83660507076137,920.715799495227,386.15612746389843,3,0
29.843224952664446,74.84990908520618,101221.49326070775,0.15100103502942552,44.74499008568884,707.7147392237862,411.8965510962459,5,0
21.489734530613237,68.59852816377777,101917.79300595155,0.08727371781636896,58.96082420419272,164.27488019191168,421.0821071829353,7,0
23.361689267011158,50.87452040923467,101088.51802000724,0.9635272250357323,52.35056658953169,172.54206454305404,346.4305012816093,1,0
23.039459234339212,40.17691166870271,101261.68830501984,0.41185966092996595,57.85737556602176,893.2437552237732,348.13576761013303,4,0
17.682425259339407,43.47309609856139,101192.44726690129,0.03172087523533871,48.959032024742285,847.8421048386937,350.6999725508139,2,0
26.48060138532288,30.37932537255901,101006.44549376599,0.8937190529490967,52.80019308979008,949.2775692352769,400.43700723990474,2,0
26.305276360899448,70.40882525390128,101939.62057867805,0.24183991513557676,67.49588175203792,399.2555844352991,339.2593527796827,6,0
25.025567283212304,78.71265351338602,100644.16931528275,0.09250493044381791,67.54516207860419,542.5083294163969,467.91584045778364,3,0
23.827064333124266,46.134681071883584,101282.31191767157,0.3744944964956453,50.32212678271822,730.4925954684411,476.0682673404979,4,1
17.92314628974793,35.51102397865631,100903.24481709172,0.31759942242298567,36.08937765151779,384.456484254896,361.03824009352473,3,0
22.896773386173205,50.14362406931507,101608.61406303094,0.8135532300511997,71.11769503122682,334.562137548747,404.1690122467577,3,0
23.286427417366152,47.52307376501868,101391.95667743201,0.3257653840025742,59.58217126233656,274.11850767014255,448.13879264989083,3,0
20.988613653891903,57.05258164666391,101916.14289551934,0.5456208483226581,53.663420153367944,872.9350545386762,422.0635543450727,3,0
24.193571441669953,45.84612325926066,101692.27749486384,0.2184253847694851,48.472703605983945,799.4751208271293,404.502409075906,4,0
27.020254284072692,50.38396232070174,101365.79918466603,0.05801946443140489,56.87670449455691,520.4784939378729,433.0657106176986,2,0
34.43092950605265,84.45328676095457,101697.17212242012,0.02219625546973957,58.49235936428407,897.2138013942827,443.00087231329906,3,0
25.872889064159196,50.090121173376374,101742.87878658171,0.19326358625605708,66.95511532594851,987.6275880756579,425.2279192155074,4,0
26.28775195361382,77.13108280379382,100868.74958923933,0.5521645782436596,82.55816932772862,206.2782118706961,376.1690858090247,3,0
24.627770421169163,67.55002201346755,101711.56631328192,0.005380788697920712,53.79372742706218,388.76266087017706,438.1699336332674,4,0
15.406143923504793,50.25227673788243,101473.63129492421,0.14317361389851663,72.98624333767592,875.9177037977137,425.0648296831609,1,0
24.867430622753915,79.06729618682103,101569.73486629612,0.08212785135232917,54.73300581243186,693.7452824617728,408.6796015861262,3,0
25.301151049705133,65.70456417577589,101121.21746880397,0.31033513111886174,55.37357388831063,639.7925105924304,328.18175020417885,1,0
37.316210562426434,30.51712365593402,100897.82455933276,0.6857493377231361,41.189163320790655,599.1270912799007,413.8514104652426,2,1
24.038195176094387,34.12369209434399,100807.8925931531,0.40226256996170895,43.33305965423733,516.669944197374,386.10568023445364,0,0
26.507736711668063,75.15837356713914,99620.86270533649,0.4685660827093836,40.90114684683528,756.9101171634194,383.49629288637766,4,0
24.826441151473784,56.79166737511166,100970.33073756353,1.4612159472433008,72.4372892469525,140.12763564380887,321.10962375857275,1,0
19.15660981190234,54.330467504612436,102544.62750178418,0.30556451032439247,65.52748869501072,620.4569630245361,407.99926223252606,3,0
30.714114072575104,38.74963105174848,101736.20633443289,0.8411754578502999,75.9509041417838,677.4075388379143,396.29997388222563,4,1
28.759665163433873,39.43911563767621,101484.23038696083,0.21068306324917038,46.5226454548255,429.3933079700075,393.8541007149266,4,0
28.955159735215233,77.86514700575404,101805.51983743827,0.48427886175806034,57.61016136004854,548.0065620683756,350.3258405295128,3,0
20.453062726026303,79.74102803768731,101194.98476371466,0.7311232057955108,56.540601497304635,249.0963075931602,430.9576940952692,4,0
32.013971554680495,63.600152438323754,101129.04333658969,0.8775455852418745,59.11844688479083,823.4451484828951,363.6050702581542,6,1
17.990744686038596,47.70766858834125,101179.88236538881,0.12551737968334686,46.7963170973151,603.3792813919655,403.6522802937865,4,0
27.934285469001352,85.96204900006981,100956.99970536049,0.14718528370279585,68.97844903986375,598.8583540490067,376.5743177771842,1,0
35.952278129049894,67.4377434597136,100998.14928793322,0.23657307952588644,48.828939083146125,911.3977238464856,423.3507782171668,1,0
20.04731837434656,77.7985271671073,101317.09647243621,0.14395693055458397,55.27752654713836,491.21939870229437,420.5089178774399,4,0
22.16851135198614,30.196975217292923,101357.23166049742,0.38824879694041525,73.6979763674016,536.2794749697184,458.69115577919126,2,0
25.498256825438204,57.01917605252163,101988.10348244006,0.8225935726011318,62.11385461505967,520.545455093306,412.71862257330133,3,0
22.482621729419005,82.25694517919734,101837.32386094317,0.08331706160078259,69.52913760758429,323.2433301986323,379.2232943806397,0,0
17.246682844669337,50.293996993963276,100582.2260453114,0.26157072215443955,59.03159311637391,320.0044633526752,458.5973186425181,6,0
25.342814874030136,73.59307061233686,101177.77334810335,0.6485803598380162,70.52742856277672,779.0002381906972,334.7205742681881,1,0
19.688481431369475,69.46048950771873,100772.18994074041,0.6080320363509036,64.65034012282993,178.340060576823,409.5535917762898,5,0
27.36796215317591,39.133101981257965,100020.83853969934,0.13641456368098276,39.22857488781284,788.4266102347104,467.0013448221342,1,0
20.402878828830985,76.4942296352643,101368.62379398638,0.5400055930611611,44.45128211396362,514.2723729465243,482.3559033788555,1,0
32.7496720250877,36.75160741876793,101613.61073477312,1.7001026280214837,50.15462186107927,119.8237237897571,394.0374350958324,4,1
21.083733538318814,73.67484579431644,101360.66519801492,0.49210195807308427,59.306936556347466,293.6925287424349,436.4013429670679,3,0
23.38969241897162,89.45810020674566,101543.45288520664,0.19809634041898277,50.28252729293387,868.5142115271707,342.555129139883,3,0
29.067586086848348,87.47888590870576,101157.63362830835,0.3617902934430079,71.80123777094863,835.0224244603681,451.61960368937696,1,1
18.845678417830225,78.01450458342029,100811.12985162361,0.206209831352255,65.55039146819153,119.84221391153798,328.6992990005913,3,0
26.137299673020646,62.07104545378213,101141.49418211833,0.3793976345875941,58.63832025751755,957.2102714427092,414.0953556430387,3,0
31.53571377141214,70.48947454924439,102009.39331554463,0.9187416040390688,61.51964714791364,242.3974598438506,425.0841484326681,4,1
16.96258382719386,73.68650342064556,101512.3097847056,0.07186067001273494,74.95515711457784,847.9467803210115,309.3588955071573,2,0
25.92316929266152,30.504091456694322,100564.63273581778,0.2663261117384478,44.697701595862014,875.8250107431097,378.8201491286704,5,0
26.299413971242117,36.14197325717738,101390.03413717054,0.5025295098759487,69.15303878461366,697.3590925858313,415.1403046666286,3,0
28.90911435888655,65.82354792473174,101961.89093322211,0.31281616353068564,63.35694200629427,421.6703133712043,416.1126211260476,1,0
18.81524644560959,30.392072408574546,101705.66977077392,0.7606604674720205,88.32133520707956,469.5377487854736,396.9105560925103,4,0
18.397716934578618,84.53433904640983,101968.40523073588,0.08801281317534898,71.43951808445475,617.410072486082,312.5197956003479,3,0
27.60970782808449,59.37976279350467,100580.73373838743,1.0380605737074333,64.02946453976196,865.0445729367702,355.63723604349286,1,0
26.48492336616593,45.4660245363073,101387.89168651863,1.9146642594706793,58.75794387136285,939.7729921984875,414.30932258429726,1,1
26.252464251729382,53.62927017585596,101150.86880151524,0.2230607371638414,66.95988769894183,975.9928407728511,444.5178139235112,0,0
26.732241047484877,81.04658463840016,101622.48630172957,0.06045441210919627,51.17228444562031,266.71265686111497,419.14547967790037,4,0
21.599876392107547,85.63157242584694,100900.44104516512,2.1976136807340807,42.671495171875904,632.3004955903037,423.31949050616055,5,0
26.161268485805017,36.9740988286392,100891.71559484366,0.2160517771082268,61.71389621828618,100.41694237180212,354.8906778935894,2,0
26.465362366493405,76.6776380373346,101323.46574715285,0.33879719931184604,63.73463058368112,962.2778709241019,406.4698155470136,0,0
21.42824290986816,64.69362709299182,100864.12362259952,0.13899167750334318,46.87399513656371,850.2374964014856,315.34970419769877,4,0
34.328872555723784,65.1301654598692,101454.71260097004,0.028530172750984243,41.77259085974838,127.52142305124838,418.66575935060774,2,0
27.36916460455894,76.76712731374958,100305.42501691215,0.06702571374023295,65.71174866742294,497.56973644522606,355.6816921090022,0,0
19.043482513986756,43.370681207157446,101912.8699112079,0.1357473316868841,67.39096412252466,122.47726856654248,383.04803640401497,1,0
28.28276804316915,61.862698078497495,99932.40060902174,2.2076271728876313,52.513486503158816,959.3581983408646,370.21967111051435,0,0
20.126591648863393,49.16115692704855,101777.36098313784,0.7957230744219592,45.63286532974827,140.81692966067016,443.3722169075527,4,0
28.93542301871226,35.67074069859089,101034.54408593818,0.2728437420812225,72.50623330354445,979.1276753730409,452.5587809737865,1,0
30.79297789503702,36.304766733396235,100600.23115796244,0.19232574178413636,69.70985367028075,714.8511285022611,409.3077774328446,1,0
20.89658840824145,38.18828823750904,101409.99646234156,0.07757568624160978,61.75314501395945,578.1478922699093,444.16603917215764,1,0
29.81688064622161,66.89399093429029,101767.80711974423,0.33175966046986705,85.9560351898838,262.6631706052524,458.01544287213665,5,0
27.06390463468249,36.3498119026386,101904.2511861892,1.1882421337423212,64.2552161407734,639.8769952260484,392.6158465970234,5,1
29.11030079997245,64.20623055541041,101887.89459528132,2.4993792332433737,59.72317053234861,955.285839109051,357.27784291166313,0,0
34.48396491326974,65.29782347863559,100895.7808867047,1.1606814090203565,52.60656256591564,755.9880609802301,428.78374629794746,6,0
23.773059419985646,84.23379060731347,101427.42457225366,0.0339937284030892,56.94321227652922,623.6888755407192,317.2119773007356,1,0
21.23131917821255,67.58259577953086,100435.9782994755,0.08602855854054292,45.93352915408322,434.1679248624103,480.06870663477906,4,0
20.552427851872384,89.13527045289007,101364.64750165501,0.07633518760888532,52.8153991404878,719.1185206153663,450.05427307207486,2,1
20.920948575172808,31.85955479645009,101494.05086342493,0.08810763252361496,77.54437196018493,949.1053142466308,319.089216821386,2,0
24.614491452929478,72.24876819870714,101137.43269452926,0.06639571406760529,62.07509366243273,816.8335061693251,412.2093332637547,2,0
26.70575987408322,31.588804683182598,100407.15829715037,0.05066041565705639,66.29972968825592,864.4050604723103,399.4048330521144,5,0
26.383453996650097,73.76265467248221,101028.07492770876,0.21567145201849955,42.07545068423501,948.0517478835584,427.7594150575197,5,0
29.13591624518012,53.15101255224213,102278.65769406118,0.08595515361980989,78.60825208064777,427.92167279707405,330.3674794954589,5,0
25.065009459389536,66.67846592355536,101520.50960935168,0.07817487200421144,67.6315700240564,348.1607792915207,425.0893972758478,2,0
32.26767038578659,48.57228432530026,101082.66200721588,0.37166053880119,57.06315797189304,998.652782321685,372.1114866388718,3,0
23.67671583381022,39.54630234915894,101245.41417014248,0.1135578597097217,77.01555231799779,118.25229500018615,313.1055942115138,2,0
38.600845832948096,73.41075108535694,101517.30769808959,0.003071691691204352,42.66362047782079,157.92732982916996,376.3968800843293,4,0
28.12833673882503,84.27722281620521,100550.39131638655,0.5955620837625164,85.1015325496397,564.937133422004,466.5885298303258,1,0
20.714212217918586,41.0149466220021,100576.38216688798,0.19916130950086455,58.10805970664936,104.61323751956706,423.5201743863282,3,0
19.64553750969444,85.24218007221603,100956.90653750648,0.6679307782901266,45.62649092193875,301.1759413201801,411.8116000034249,3,0
27.412362076215928,38.41092655227263,101069.3481381723,1.1178419482332358,52.735553000425696,472.6146941607136,351.5928190334225,3,0
23.882686073370746,74.13971295297188,102221.97947229557,1.2970216105454044,46.74702547370082,756.703783419104,352.01831136362125,1,0
28.57000247046046,87.56670949074035,101360.3273158508,0.09785002882084168,69.90674810068566,840.6337270967027,461.9500878351494,1,0
27.366188122867726,38.84225290537426,101066.54638704866,0.5583245050896186,55.68998323716974,397.14977620911435,325.50370366048077,3,0
24.635855436715637,56.105402805321205,101353.2601317115,0.03896405074958515,37.1836146022382,151.45938100537842,403.69838524401104,3,0
20.766031409657977,50.24744894150397,100312.57596311544,0.3110666131438389,43.205368852596905,540.1138219579884,349.6167671324732,3,0
17.425763876570677,53.30866501104589,100872.95507837404,0.2782084530713475,42.00226983539111,273.1675545961143,418.4475468037291,1,0
22.767425239664895,75.18838434790659,100950.75698834559,0.11355415794897447,70.3290322246429,126.73200240654923,326.17241468297004,0,0
29.28199397161736,69.67133595333357,100814.72693850113,0.7458302922734171,63.660521768859745,349.72253423661283,386.0739279947309,4,0
26.07046872065102,88.12121786776916,101942.24155204865,1.2226266878870318,48.51897325277604,478.26262054996437,423.4321562322156,2,0
18.771306106440058,41.128770201385336,101655.03991017622,0.1492649192264964,55.59328046382491,306.9928213764982,424.4117505214605,4,0
25.86590462925591,62.595652159552806,100719.73188297595,0.14337931099445786,59.47881290585602,468.95116887416367,388.4737264275932,3,0
26.926586898644185,56.94756872514161,100691.58063353263,0.10885742098024039,55.23266300005338,188.3961525581404,409.6313027546945,3,0
20.580712818994336,85.13136653554497,100695.28582417508,0.5806672004465545,53.47977359309199,874.8962929673999,426.38456727792504,3,0
25.76862552972764,30.6371539486176,101231.63295513045,0.029028111744191756,53.4161067733289,662.0118300300296,423.0170891259006,1,0
25.29104359223,89.35022404602566,101425.06520864234,0.03294915387499811,78.83348343588841,300.4028199626986,453.7005334303835,1,1
19.285148510846884,58.78405886235173,101533.06723697888,0.09562866132853655,54.76714549253667,625.1044450258898,381.0620589312425,4,0
26.788936801741418,67.53237883401584,100817.79470688268,0.3945729257825599,77.41815635809733,571.8093687272647,425.66487204416904,6,0
27.80392263184117,51.60315334834293,101235.8170895945,0.14563401697266454,55.95603629299025,678.420301767683,373.1688333223532,2,0
30.415256215876383,81.15160018172993,101297.05914973097,2.1827194136404464,66.8792189609437,718.8153357867717,387.54993477164925,4,0
30.269010260174515,63.71927670710296,101923.47039612933,0.25142296000065817,71.64847774214283,679.1956220755902,375.8146217975218,4,0
18.111653160214544,69.76865617498589,101712.10458451495,0.3175698039510622,60.45724626637931,146.80424146275615,324.34647500041734,0,0
20.310874800424386,68.93428248364059,100607.36810115346,0.03379909104241067,55.77280215734928,523.7386063040208,414.44034140042874,1,0
27.5751763360433,51.83892839386395,100383.1216002864,0.6112727488660253,67.08631642062197,813.8142734918054,516.9943431227126,2,1
27.568929754561044,34.55945974839695,101269.4938629494,0.776966885489869,55.89989357598171,730.151714151987,393.6416117410373,1,0
27.575238431530238,78.462373565643,101006.38599686118,0.2034051703029925,58.31126466285443,817.4246140261021,342.01037522541407,2,0
44.26365745327361,47.38295515105905,100844.52323005979,0.6471878585163275,68.6228095766632,681.8805493932783,420.565907604155,3,1
27.854452553465833,80.93581370866227,100946.79925414057,0.1291921241907066,53.34646968269568,729.6835786394466,472.5573975202923,3,0
30.677828200902994,66.51858052744959,101614.77259606885,0.799895000171692,73.82214702685829,741.1677580293177,413.31361057580085,3,1
29.770008817466014,51.22223748584868,100573.16608792031,0.390694371285664,63.71660833360785,351.87452185625455,412.02397076178164,0,0
28.25695625652899,65.65482893841737,102249.17087448343,0.25310495022718954,59.88870073389325,644.6742842803543,458.3421076138408,0,0
23.42365377679827,68.72956154168625,100966.23699939852,0.6368688667769433,63.72969107482244,132.7285510312418,361.6445047238641,3,0
28.794846102466337,72.40100446552034,101641.2671774712,0.47665702469322646,48.329398989340135,768.0222850493367,451.9420878243159,3,0
21.13587392731214,79.34028807042428,100990.4797067868,0.3800716555921049,70.13889910787707,477.53594243355656,390.6163241586312,2,0
23.815906966299956,39.58529653307908,100565.86636305378,0.1185062626955863,64.06111015113866,955.2053424919729,360.65099357871236,2,0
22.573182260854484,86.648663086117,101252.026310792,0.9467385369729285,82.2048102437081,556.6069762752821,407.9200353255616,3,1
25.409370696931614,54.65043686565065,100697.99149497571,0.28268911412070985,66.14073243672685,435.7173595349021,368.63597535317126,4,0
36.573292833367546,81.62701790258264,101398.54963661496,0.2948646792162509,56.05282768627119,175.56589907352276,387.5897557197701,3,0
15.66367403704126,43.22877572206711,101312.40131671556,0.11233739117265994,47.426866834426235,531.8034513556258,434.8101907144036,5,0
28.43130095187257,31.741738332282885,100977.69378106018,1.3395378770502364,53.11577141406159,289.54554074325904,374.15474649996605,2,0
16.936420644051744,64.40064261737105,101400.71794328514,0.4043731096100503,69.91647348057349,381.1251288897159,357.28715472332476,2,0
22.640340671052833,49.47997674434634,101844.41961638664,0.3107047191335919,62.447381429612584,953.5195113241715,382.23315056438673,2,0
30.444752984836832,89.06772029687696,101270.02771484456,1.8947419277274524,44.63389577457844,346.14323782366955,407.61949167975564,1,1
25.321400095477316,36.267207282922975,100960.71885414116,0.2278426646584888,43.34113247950292,369.93763552077604,378.00218166038957,3,0
19.61127611035347,32.838171960211305,101524.97043266296,0.01610634432989135,74.38588024001167,534.2896706710019,389.4440829320948,4,0
